Energia;Tempo;Bailabilidad;Genero;Volumen ;Vivacidad;Valencia;Hablabilidad;Popularidad;Fecha_lanzamiento;Instrumentalidad;Modo;duration_min;Acustico
0.93;129.028;0.852;electronic;-7.02;0.0573;0.236;0.209;37;19/08/2022;0.494;1;452.736.666.666.667;0.0127
0.988;79.147;0.508;electronic;-4.262;0.288;0.273;0.121;59;11/10/2024;0.804;1;205.328.333.333.333;0.0933
0.851;159.957;0.219;electronic;-3.706;0.0984;0.152;0.0534;62;11/10/2024;0.132;1;303.125;0.1
0.992;159.991;0.574;electronic;-2.363;0.229;0.41;0.327;56;7/11/2024;0.0001;0;255.625;0.0129
0.898;169.913;0.531;electronic;-0.892;0.61;0.297;0.327;61;20/09/2024;0.00012;1;19.375;0.0761
0.974;150.008;0.495;electronic;-2.801;0.369;0.316;0.0642;52;1/11/2024;1.19e-06;1;3.12;0.000396
0.911;154.986;0.427;electronic;-1.028;0.18;0.227;0.0598;46;15/11/2024;0.00525;1;2.54;0.0289
0.951;155.01;0.422;electronic;-1.785;0.111;0.263;0.397;55;7/11/2024;0;0;44.037;0.00552
0.935;157.992;0.529;electronic;-0.993;0.63;0.699;0.193;53;25/10/2024;0;1;234.176.666.666.667;0.0279
0.895;154.999;0.695;electronic;-4.263;0.0452;0.776;0.0873;41;14/11/2024;0.601;0;27.871;0.00125
0.96;156.952;0.598;electronic;-1.194;0.247;0.0903;0.165;46;18/10/2024;0;1;254.723.333.333.333;0.0273
0.726;154.984;0.342;electronic;-6.274;0.102;0.155;0.0507;52;25/10/2024;1.06e-06;0;34.129;0.00756
0.996;100.02;0.569;electronic;-0.45;0.707;0.461;0.224;60;22/05/2019;0.0114;1;335.753.333.333.333;0.198
0.977;92.5;0.633;electronic;1.075;0.448;0.404;0.0513;50;25/10/2024;0.000351;1;207.568.333.333.333;0.00131
0.877;155.063;0.337;electronic;-5.74;0.104;0.125;0.126;57;1/11/2024;0.0306;0;350.968.333.333.333;0.00575
0.902;153.064;0.432;electronic;-5.566;0.124;0.211;0.0752;57;3/10/2024;0.00748;0;372.021.666.666.667;0.00253
0.917;150.086;0.584;electronic;-4.989;0.801;0.411;0.061;60;31/05/2024;0.000481;0;299.896.666.666.667;0.0156
0.987;157.275;0.688;electronic;-6.85;0.116;0.276;0.0771;52;18/10/2024;0.871;1;2.645;0.104
0.95;150.024;0.497;electronic;-2.087;0.22;0.557;0.0336;59;25/06/2021;0.000129;1;301.368.333.333.333;0.0699
0.966;154.973;0.402;electronic;-2.273;0.0809;0.781;0.0857;53;18/10/2024;1.91e-05;1;35.236;0.00482
0.682;149.996;0.237;electronic;-5.343;0.111;0.0856;0.048;55;20/09/2024;0.872;0;317.666.666.666.667;0.00351
0.995;155.046;0.544;electronic;-2.918;0.642;0.0782;0.362;52;3/05/2024;0.000336;0;304.516.666.666.667;0.0323
0.91;180.059;0.432;electronic;-3.902;0.772;0.249;0.0636;59;23/05/2024;0.0838;1;333.888.333.333.333;0.000751
0.92;145.176;0.457;electronic;-4.309;0.133;0.39;0.102;59;26/11/2021;3.43e-05;1;29.931;0.0137
0.991;160.029;0.624;electronic;-1.28;0.371;0.301;0.207;58;7/06/2024;0.00169;0;2.925;0.00869
0.959;159.97;0.771;electronic;-0.75;0.321;0.361;0.37;58;19/04/2024;0.213;1;2.125;0.129
0.998;160.02;0.522;electronic;-3.728;0.375;0.124;0.262;57;11/07/2024;0.564;1;314.505;0.000894
0.963;154.974;0.452;electronic;-2.786;0.426;0.154;0.114;57;25/10/2024;3.39e-05;0;370.968.333.333.333;0.0164
0.944;150.065;0.5;electronic;-1.975;0.638;0.404;0.0373;57;26/03/2021;0.148;1;311.653.333.333.333;0.0378
0.97;159.944;0.533;electronic;-0.317;0.309;0.386;0.352;56;25/07/2024;0.001;0;333.235;0.06
0.909;159.898;0.577;electronic;-3.746;0.957;0.929;0.279;56;8/12/2022;0;1;344.063.333.333.333;0.141
0.993;159.915;0.599;electronic;-1.494;0.0654;0.182;0.28;56;20/06/2024;0.00823;1;2.825;0.0894
0.914;154.955;0.394;electronic;-3.048;0.335;0.0864;0.0856;56;27/10/2022;0.000539;0;273.548.333.333.333;0.00732
0.98;159.991;0.445;electronic;-2.042;0.975;0.209;0.398;56;8/06/2023;0.000473;0;278.965;0.00321
0.966;89.72;0.3;electronic;-3.671;0.574;0.17;0.102;56;17/03/2022;0.333;1;233.246.666.666.667;0.00106
0.99;160.046;0.487;electronic;-2.282;0.331;0.161;0.094;55;16/04/2020;0.843;1;26.702;0.000595
0.905;149.965;0.509;electronic;-3.696;0.623;0.217;0.0661;55;23/06/2023;5.54e-05;0;2.3;0.00573
0.936;160.04;0.636;electronic;-6.463;0.164;0.141;0.32;55;3/05/2024;0.925;1;2.1;0.0198
0.988;100.025;0.567;electronic;-2.879;0.149;0.0634;0.187;54;19/02/2021;0.0351;1;38.825;0.0232
0.896;165.054;0.332;electronic;-4.649;0.379;0.173;0.226;54;6/09/2024;0.0146;0;253.321.666.666.667;0.0218
0.864;160.04;0.557;electronic;-4.574;0.878;0.464;0.0702;54;7/04/2022;0.0084;0;3.625;0.0151
0.925;154.915;0.498;electronic;-4.161;0.282;0.585;0.0653;54;27/10/2023;0;1;304.755;0.0284
0.803;154.952;0.553;electronic;-5.066;0.27;0.368;0.0973;54;16/09/2022;1.06e-06;0;265.806.666.666.667;0.00232
0.989;145.019;0.676;electronic;-2.731;0.311;0.553;0.13;54;8/07/2022;0.0022;1;269.315;0.0442
0.341;105.513;0.701;classical;-12.26;0.359;0.163;0.0418;62;1/01/2014;0.903;0;252.511.666.666.667;0.499
0.028;130.02;0.639;classical;-29.729;0.116;0.4;0.039;67;29/10/2021;0.397;0;152.171.666.666.667;0.971
0.107;129.368;0.367;classical;-20.273;0.107;0.146;0.0471;64;4/11/2014;0.926;0;131.458.333.333.333;0.862
0.0621;68.537;0.248;classical;-31.174;0.144;0.0398;0.0362;62;22/04/2022;0.873;1;156.095;0.988
0.0217;104.541;0.278;classical;-37.438;0.0926;0.223;0.0327;61;26/03/2021;0.919;0;171.818.333.333.333;0.98
0.339;90.041;0.53;classical;-16.973;0.102;0.0719;0.0419;58;2008;0.874;0;378.133.333.333.333;0.567
0.0696;95.193;0.495;classical;-31.384;0.119;0.276;0.0296;57;17/02/2023;0.898;0;299.666.666.666.667;0.96
0.134;134.986;0.567;classical;-25.988;0.107;0.0642;0.0339;60;15/12/2019;0.921;0;229.358.333.333.333;0.99
0.116;79.487;0.324;classical;-22.841;0.113;0.299;0.0348;64;6/08/2021;0.926;0;201.421.666.666.667;0.986
0.216;99.635;0.325;classical;-17.214;0.128;0.109;0.0352;55;23/02/2018;0.861;0;207.421.666.666.667;0.977
0.232;171.226;0.287;classical;-15.804;0.108;0.47;0.0336;60;12/07/2017;0.947;0;17.907;0.904
0.154;123.077;0.242;classical;-26.525;0.0964;0.0489;0.0564;55;1/10/1994;0.897;1;540.026.666.666.667;0.975
0.341;107.098;0.374;jazz;-17.532;0.105;0.288;0.0416;15;1/01/1993;0.561;0;162.633.333.333.333;0.576
0.563;108.622;0.333;jazz;-11.324;0.118;0.158;0.0359;22;1/01/1996;0.723;1;165.928.833.333.333;0.645
0.838;125.006;0.672;funk;-10.685;0.116;0.812;0.0566;40;20/01/2023;0.413;0;3.12;0.148
0.846;122.433;0.742;funk;-7.296;0.536;0.481;0.276;36;23/06/2023;0.0104;0;43.464;0.0296
0.901;120.002;0.598;funk;-5.332;0.704;0.656;0.367;33;14/07/2023;0.335;0;4;0.00447
0.771;125.021;0.726;funk;-7.76;0.568;0.251;0.206;32;19/05/2023;0.0691;1;385.608.333.333.333;0.000145
0.947;123.825;0.513;funk;-6.678;0.386;0.36;0.572;33;2/06/2023;0.0477;0;309.676.666.666.667;0.000598
0.553;101.018;0.846;funk;-7.653;0.0778;0.463;0.279;29;11/04/2023;1.16e-06;0;302.538.333.333.333;0.392
0.789;139.918;0.734;funk;-8.474;0.559;0.652;0.359;20;7/01/2022;0.00708;1;279.025;0.0345
0.921;121.008;0.78;funk;-7.219;0.666;0.823;0.248;28;7/07/2023;0.87;1;336.278.333.333.333;0.00954
0.835;119.002;0.88;funk;-9.271;0.293;0.622;0.262;37;28/06/2023;0;0;282.571.666.666.667;0.000374
0.581;123.952;0.936;funk;-10.544;0.301;0.828;0.327;31;21/07/2023;0.409;0;28.124;0.000779
0.846;108.01;0.685;funk;-6.108;0.315;0.765;0.0385;31;5/07/2023;0.00917;0;353.326.666.666.667;0.0154
0.732;128.05;0.732;funk;-9.566;0.369;0.374;0.272;27;10/07/2023;0.926;0;277.978.333.333.333;0.0011
0.893;123.798;0.649;funk;-9.227;0.746;0.813;0.0492;31;20/01/2023;0.62;0;3.373;0.00368
0.93;123.982;0.707;funk;-8.479;0.134;0.964;0.054;29;31/05/2023;0.44;0;321.695;0.114
0.935;118.022;0.666;funk;-4.99;0.465;0.822;0.371;27;14/07/2023;0.000128;0;332.203.333.333.333;0.0334
0.841;108.082;0.854;funk;-7.504;0.173;0.139;0.0867;25;4/07/2023;0.655;1;21.469;0.00753
0.581;123.844;0.651;funk;-8.5;0.529;0.681;0.432;31;7/07/2023;0.138;1;312.903.333.333.333;0.00118
0.628;120.013;0.679;funk;-9.078;0.0622;0.744;0.0467;25;27/03/2020;0.83;1;3.477;0.000978
0.864;110.104;0.773;funk;-8.639;0.113;0.759;0.277;28;20/05/2018;0.0505;1;290.908.333.333.333;0.0677
0.719;115.0;0.71;funk;-4.868;0.0675;0.857;0.133;29;30/07/2021;0.00665;1;309.565;0.00155
0.938;129.994;0.612;funk;-7.253;0.329;0.595;0.0562;51;21/10/2015;0.717;0;27.077;2.51e-05
0.676;124.013;0.809;funk;-7.803;0.064;0.548;0.0498;46;21/08/2020;0.879;0;215.098.333.333.333;0.0561
0.866;110.038;0.633;funk;-6.025;0.184;0.825;0.11;37;30/06/2018;0.835;1;332.103.333.333.333;0.00587
0.757;124.986;0.707;funk;-9.052;0.108;0.905;0.316;37;9/06/2016;0.000294;1;3.904;0.00345
0.937;119.961;0.53;funk;-5.143;0.093;0.301;0.197;35;10/03/2014;0.0408;0;3.6;0.0025
0.907;128.012;0.617;funk;-4.58;0.103;0.607;0.0329;34;21/07/2021;0.838;0;30.625;0.000245
0.689;125.941;0.696;funk;-8.777;0.166;0.968;0.294;34;8/11/2016;0.82;0;285.715;0.000325
0.923;115.984;0.738;funk;-4.88;0.101;0.435;0.0414;25;14/07/2023;0.916;1;511.206.666.666.667;0.173
0.457;113.974;0.652;electronic;-13.775;0.157;0.0733;0.0294;62;7/01/2023;0.913;1;530.283.333.333.333;0.841
0.375;169.951;0.661;electronic;-10.134;0.105;0.645;0.0432;65;5/06/2016;0.555;0;237.671.666.666.667;0.0566
0.515;105.001;0.671;electronic;-16.738;0.11;0.0984;0.0388;52;28/06/2019;0.932;1;270.833.333.333.333;0.815
0.255;142.568;0.74;electronic;-7.293;0.105;0.231;0.0534;62;1/01/2021;0.894;1;322.886.666.666.667;0.275
0.754;170.084;0.564;electronic;-8.849;0.224;0.457;0.0646;68;1/07/2014;0.84;1;354.898.333.333.333;0.0424
0.181;86.393;0.686;electronic;-14.133;0.0772;0.647;0.049;59;17/10/2016;0.934;1;22.819;0.652
0.599;94.322;0.377;electronic;-10.281;0.0857;0.0545;0.0293;67;28/07/2023;0.475;0;421.046.666.666.667;0.00303
0.487;139.914;0.655;electronic;-7.988;0.271;0.0454;0.033;61;7/08/2017;0.897;1;342.943.333.333.333;0.0347
0.855;142.026;0.606;electronic;-8.923;0.082;0.422;0.0383;59;20/10/2017;0.889;1;349.295;0.447
0.118;139.688;0.251;electronic;-22.077;0.0988;0.049;0.0346;57;15/10/2022;0.93;0;205.893.333.333.333;0.898
0.894;81.377;0.469;electronic;-6.341;0.125;0.456;0.0428;61;1/09/2023;0.000194;1;349.026.666.666.667;0.00024
0.222;75.048;0.382;electronic;-24.021;0.0863;0.212;0.0325;67;1/07/2022;0.901;0;184.285;0.929
0.705;119.942;0.543;electronic;-5.779;0.21;0.163;0.0296;68;1/01/2010;0.0341;1;403.821.666.666.667;0.00251
0.68;130.019;0.729;latin;-5.502;0.246;0.504;0.0762;47;9/03/2023;0;1;395.575;0.219
0.721;138.591;0.596;latin;-6.611;0.129;0.841;0.288;37;14/07/2023;1.52e-05;1;440.416.666.666.667;0.829
0.651;139.927;0.741;latin;-7.241;0.972;0.36;0.299;23;29/03/2024;0;0;312.856.666.666.667;0.154
0.541;140.021;0.662;latin;-7.236;0.208;0.167;0.0663;50;26/07/2023;0;1;240.971.666.666.667;0.449
0.648;140.819;0.593;latin;-6.84;0.249;0.665;0.381;31;19/05/2023;0.000273;1;387.388.333.333.333;0.233
0.684;139.654;0.795;latin;-4.413;0.087;0.571;0.206;35;13/04/2023;1.65e-06;1;45.928;0.425
0.712;143.989;0.495;latin;-6.509;0.318;0.386;0.18;51;30/09/2022;0;0;542.605;0.414
0.801;121.804;0.829;latin;-3.4;0.349;0.692;0.202;39;13/01/2023;0;1;467.008.333.333.333;0.415
0.73;140.041;0.83;latin;-5.616;0.242;0.734;0.326;28;1/07/2022;0;0;604.285;0.187
0.559;140.083;0.801;latin;-9.192;0.0956;0.755;0.39;49;24/11/2021;0;0;321.088.333.333.333;0.502
0.636;141.903;0.802;latin;-7.35;0.124;0.482;0.303;41;25/06/2021;4.25e-05;0;270.508.333.333.333;0.462
0.659;142.044;0.689;latin;-7.974;0.159;0.441;0.195;41;29/10/2021;0;0;346.478.333.333.333;0.221
0.49;111.976;0.87;latin;-10.947;0.111;0.528;0.376;18;10/10/2024;0.000257;1;316.071.666.666.667;0.0558
0.78;139.849;0.733;latin;-5.986;0.335;0.558;0.33;41;29/03/2023;0;1;2.4;0.459
0.641;150.058;0.732;latin;-7.627;0.112;0.747;0.253;26;18/05/2023;5.57e-05;1;378.666.666.666.667;0.271
0.84;141.958;0.728;latin;-4.575;0.0972;0.598;0.0813;39;23/10/2022;0;1;194.835;0.164
0.624;154.992;0.467;latin;-6.804;0.387;0.107;0.0552;46;4/08/2023;0;0;373.403.333.333.333;0.101
0.786;140.042;0.737;latin;-5.268;0.369;0.643;0.126;43;28/07/2021;0;0;440.641.666.666.667;0.683
0.755;139.923;0.786;latin;-2.827;0.227;0.469;0.266;32;9/12/2021;0;1;550.326.666.666.667;0.28
0.864;142.689;0.621;hip-hop;-5.91;0.0882;0.897;0.376;36;10/07/2024;0;1;461.713.333.333.333;0.099
0.741;108.088;0.542;hip-hop;-7.875;0.538;0.189;0.345;38;11/07/2024;0;1;320.341.666.666.667;0.0643
0.735;93.374;0.566;hip-hop;-9.475;0.0931;0.71;0.352;28;7/06/2024;2.22e-05;0;305.715;0.342
0.622;138.054;0.794;hip-hop;-10.931;0.225;0.658;0.311;48;24/11/2023;0;1;19.058;0.315
0.785;137.056;0.86;hip-hop;-4.633;0.0603;0.856;0.218;40;30/07/2021;0;1;312.408.333.333.333;0.0348
0.882;140.029;0.865;hip-hop;-6.341;0.134;0.719;0.196;38;13/08/2021;0.00037;0;282.856.666.666.667;0.116
0.74;135.026;0.767;hip-hop;-11.585;0.242;0.946;0.109;37;19/05/2023;8.4e-05;0;313.481.666.666.667;0.0724
0.613;140.434;0.563;hip-hop;-10.245;0.106;0.42;0.393;37;21/07/2023;0;0;2.32;0.813
0.922;140.009;0.708;hip-hop;-2.978;0.395;0.669;0.171;34;1/06/2020;0;0;351.428.333.333.333;0.0439
0.798;140.198;0.713;hip-hop;-5.072;0.331;0.655;0.298;28;7/06/2024;0;1;392.856.666.666.667;0.00452
0.754;140.04;0.751;hip-hop;-3.677;0.0921;0.508;0.282;34;1/10/2021;0;1;416.543.333.333.333;0.125
0.708;90.999;0.652;hip-hop;-6.616;0.0813;0.859;0.321;19;6/07/2024;0;0;188.888.333.333.333;0.055
0.805;140.023;0.625;hip-hop;-7.213;0.656;0.647;0.244;34;12/02/2021;0.34;1;231.021.666.666.667;0.00649
0.595;90.328;0.789;hip-hop;-7.188;0.113;0.406;0.499;33;23/10/2020;0;1;26.384;0.052
0.811;171.723;0.435;hip-hop;-2.969;0.0861;0.487;0.243;25;5/07/2024;0;1;451.443.333.333.333;0.0659
0.722;141.999;0.891;hip-hop;-8.2;0.164;0.395;0.286;33;27/04/2023;6.34e-06;1;197.311.666.666.667;0.0145
0.604;135.144;0.898;hip-hop;-4.184;0.0876;0.492;0.377;32;17/11/2020;8.91e-05;1;2.946;0.0413
0.891;138.878;0.395;hip-hop;-9.04;0.4;0.612;0.138;17;26/07/2024;0.00337;1;257.143.333.333.333;0.0126
0.733;139.969;0.839;hip-hop;-5.36;0.11;0.633;0.35;32;2/04/2020;0;0;321.136.666.666.667;0.063
0.607;140.043;0.678;hip-hop;-5.331;0.354;0.756;0.0489;16;29/03/2024;0.85;1;348.571.666.666.667;0.0751
0.634;139.975;0.824;hip-hop;-8.894;0.12;0.229;0.164;33;19/03/2021;0;1;297.731.666.666.667;0.0193
0.832;135.835;0.673;hip-hop;-7.273;0.0926;0.73;0.316;17;4/08/2024;2.85e-05;0;221.691.666.666.667;0.137
0.645;128.023;0.663;hip-hop;-7.977;0.166;0.394;0.398;31;7/10/2020;0;1;385.178.333.333.333;0.443
0.68;144.006;0.85;hip-hop;-6.18;0.0964;0.694;0.338;55;22/10/2020;0;0;288.888.333.333.333;0.732
0.471;140.969;0.863;hip-hop;-9.545;0.121;0.644;0.478;59;11/04/2019;0;1;421.511.666.666.667;0.251
0.825;143.062;0.746;hip-hop;-4.457;0.365;0.904;0.0435;42;23/02/2022;0;1;181.085;0.192
0.75;141.176;0.807;hip-hop;-4.396;0.164;0.961;0.237;44;26/07/2023;0;1;232.623.333.333.333;0.17
0.519;140.013;0.871;hip-hop;-6.549;0.0869;0.532;0.258;57;8/07/2021;8.14e-06;1;419.555;0.313
0.71;147.171;0.8;hip-hop;-6.403;0.339;0.795;0.295;52;11/02/2021;0;0;251.106.666.666.667;0.463
0.807;140.045;0.725;hip-hop;-4.332;0.462;0.848;0.315;55;3/06/2021;0;1;291.428.333.333.333;0.352
0.792;142.965;0.855;hip-hop;-4.949;0.17;0.623;0.143;61;12/03/2021;0;1;247.916.666.666.667;0.552
0.666;145.066;0.821;hip-hop;-7.237;0.319;0.739;0.342;58;29/05/2020;0;1;296.896.666.666.667;0.0954
0.766;144.105;0.816;hip-hop;-4.759;0.0943;0.349;0.31;40;7/08/2020;3.34e-05;1;294.445;0.192
0.713;143.052;0.723;hip-hop;-6.879;0.513;0.803;0.241;54;4/11/2021;0;0;264.335;0.495
0.569;77.052;0.767;hip-hop;-6.805;0.109;0.524;0.216;55;20/08/2020;1.45e-05;0;327.271.666.666.667;0.00988
0.481;140.122;0.813;hip-hop;-6.71;0.0931;0.842;0.231;59;29/10/2021;0;1;297.143.333.333.333;0.217
0.419;140.012;0.877;hip-hop;-14.419;0.12;0.255;0.512;56;1/10/2020;0;0;362.856.666.666.667;0.0837
0.62;139.927;0.811;hip-hop;-4.82;0.211;0.638;0.43;48;3/06/2021;0;0;289.285;0.1
0.826;146.95;0.68;hip-hop;-2.561;0.254;0.804;0.27;56;20/07/2020;0;1;414.895;0.562
0.596;150.035;0.848;hip-hop;-8.043;0.0853;0.793;0.235;63;27/09/2019;0;0;238.666.666.666.667;0.5
0.93;139.995;0.81;hip-hop;-5.857;0.0796;0.936;0.294;56;1/07/2021;3.32e-06;0;3.2;0.398
0.621;124.015;0.892;hip-hop;-7.67;0.109;0.638;0.0949;63;8/03/2019;0;1;342.866.666.666.667;0.496
0.673;142.031;0.855;hip-hop;-7.58;0.385;0.66;0.373;51;9/11/2018;0;1;369.111.666.666.667;0.45
0.803;140.994;0.759;hip-hop;-6.77;0.362;0.895;0.277;59;10/02/2022;0;0;235.461.666.666.667;0.413
0.672;145.014;0.773;hip-hop;-5.885;0.0851;0.624;0.225;38;23/02/2022;0;0;335.281.666.666.667;0.522
0.616;143.176;0.826;hip-hop;-7.3;0.0601;0.782;0.394;54;25/02/2022;0;1;28.978;0.313
0.738;141.067;0.875;hip-hop;-6.205;0.393;0.659;0.332;54;7/10/2021;0.000119;1;228.461.666.666.667;0.492
0.651;127.054;0.66;afrobeats;-6.306;0.456;0.161;0.0691;40;13/09/2024;0.84;1;809.531.666.666.667;0.000244
0.66;127.008;0.795;afrobeats;-11.93;0.177;0.489;0.0399;11;22/05/2024;0.0456;0;582.835;0.173
0.852;122.035;0.751;afrobeats;-8.238;0.454;0.413;0.0456;38;3/05/2024;0.00662;0;632.838.333.333.333;0.0469
0.722;125.018;0.685;afrobeats;-7.223;0.0696;0.516;0.0349;11;1/05/2024;0.108;0;652.566.666.666.667;0.0017
0.783;120.02;0.718;afrobeats;-7.71;0.103;0.344;0.0322;33;22/03/2024;0.763;1;53.992;0.000912
0.5;121.999;0.843;afrobeats;-10.155;0.112;0.189;0.0435;49;8/03/2024;0.799;1;455.583.333.333.333;0.0258
0.799;126.027;0.805;afrobeats;-11.008;0.144;0.269;0.0399;21;29/02/2024;0.00613;0;61.514;0.0253
0.928;127.023;0.787;afrobeats;-9.052;0.065;0.612;0.0339;32;27/06/2021;0.775;1;613.476.666.666.667;0.0391
0.987;127.009;0.782;afrobeats;-8.221;0.0697;0.756;0.0391;28;26/03/2023;0.723;1;62.236;0.0358
0.891;123.992;0.701;afrobeats;-7.501;0.119;0.26;0.0722;41;17/11/2023;0.0844;1;72.584;0.00621
0.903;127.002;0.675;afrobeats;-7.629;0.334;0.123;0.0332;21;2/12/2022;0.685;1;596.331.666.666.667;0.00103
0.739;126.024;0.716;afrobeats;-8.904;0.0956;0.394;0.0327;30;16/10/2020;0.0864;0;613.225;0.00209
0.498;113.001;0.822;afrobeats;-12.544;0.0342;0.826;0.0498;25;6/11/2020;0.0419;0;631.803.333.333.333;0.0489
0.897;127.018;0.59;afrobeats;-5.046;0.0375;0.679;0.063;34;27/12/2020;0.769;0;607.898.333.333.333;0.0106
0.685;127.017;0.863;afrobeats;-9.264;0.137;0.502;0.0502;33;31/07/2022;0.0382;1;568.511.666.666.667;0.00124
0.769;125.968;0.814;afrobeats;-8.858;0.0945;0.778;0.0309;29;17/12/2020;0.00988;1;61.852;0.0379
0.794;125.996;0.773;afrobeats;-6.74;0.107;0.522;0.0432;21;14/11/2022;0.000324;1;663.596.666.666.667;0.0164
0.716;126.99;0.78;afrobeats;-12.97;0.0783;0.53;0.0398;30;26/07/2020;0.0192;0;621.061.666.666.667;0.0162
0.866;126.038;0.648;afrobeats;-8.235;0.122;0.232;0.0331;19;29/09/2023;0.855;0;612.788.333.333.333;0.0768
0.631;115.004;0.708;afrobeats;-8.96;0.127;0.42;0.0322;26;25/03/2021;0.00465;1;506.166.666.666.667;0.0016
0.914;149.971;0.745;soca;-4.108;0.0814;0.837;0.188;47;4/01/2019;2.69e-06;1;331.701.666.666.667;0.0393
0.944;133.97;0.804;soca;-1.139;0.329;0.746;0.175;41;4/02/2015;0;0;316.095;0.105
0.848;130.021;0.808;soca;-5.518;0.299;0.606;0.0979;40;20/12/2016;0;1;396.923.333.333.333;0.0783
0.797;110.034;0.792;soca;-5.748;0.091;0.351;0.0412;45;12/09/2017;0.00489;1;296.543.333.333.333;0.0123
0.824;106.012;0.836;soca;-4.591;0.105;0.573;0.0482;43;16/11/2018;0.00534;1;309.433.333.333.333;0.164
0.919;107.991;0.736;soca;-3.608;0.0604;0.861;0.0401;39;10/12/2023;0.000179;1;377.778.333.333.333;0.331
0.943;159.996;0.666;soca;-4.474;0.31;0.897;0.209;41;25/11/2022;0;1;384.063.333.333.333;0.387
0.902;116.066;0.94;soca;-3.135;0.367;0.938;0.0717;37;23/07/2016;0;1;337.415;0.123
0.951;130.207;0.682;soca;-3.957;0.068;0.821;0.191;35;10/12/2022;0;0;37.542;0.143
0.821;108.878;0.74;soca;-11.972;0.0601;0.958;0.0404;38;1995;0;1;476.088.333.333.333;0.153
0.689;117.067;0.911;soca;-6.662;0.0893;0.389;0.151;36;24/10/2023;0;1;22.614;0.23
0.675;105.151;0.699;soca;-5.383;0.143;0.442;0.387;61;13/11/2012;0;1;3.62;0.0654
0.935;131.055;0.927;soca;-3.951;0.0728;0.912;0.106;43;10/03/2012;0;1;384.705;0.135
0.792;119.992;0.843;soca;-3.672;0.0694;0.9;0.0542;40;9/02/2011;5.02e-05;1;363.713.333.333.333;0.0671
0.331;119.627;0.853;disco;-17.22;0.0713;0.804;0.0529;22;1/01/1993;0.61;1;626.666.666.666.667;0.000494
0.736;107.393;0.681;disco;-14.483;0.0974;0.987;0.0424;26;26/10/2016;0.602;0;67.128;0.0588
0.525;120.643;0.702;disco;-14.028;0.173;0.573;0.0399;22;2014;0.128;1;617.426.666.666.667;0.00237
0.761;112.979;0.775;disco;-10.463;0.0549;0.431;0.0482;19;16/02/2015;0.776;1;7.525;0.0413
0.823;125.237;0.569;disco;-8.555;0.202;0.811;0.0381;14;16/04/2021;0.00723;1;887.288.333.333.333;3.81e-05
0.475;132.148;0.897;disco;-13.23;0.0958;0.967;0.0496;13;2014;0.00778;1;691.716.666.666.667;0.136
0.788;114.674;0.868;disco;-4.321;0.0801;0.961;0.0547;52;20/01/2016;2.6e-05;1;437.428.333.333.333;0.0334
0.728;118.031;0.671;disco;-9.78;0.385;0.488;0.0403;35;1/01/2015;0.00391;0;78.727;0.000372
0.956;104.595;0.698;disco;-5.782;0.263;0.321;0.0408;13;14/04/2013;0.8;0;901.245;0.000316
0.69;123.555;0.715;rock;-8.172;0.11;0.676;0.0307;55;1/01/1999;0.000657;0;371.911.666.666.667;0.192
0.837;120.04;0.726;rock;-5.325;0.322;0.559;0.032;59;1/01/2002;1.31e-05;0;491.688.333.333.333;0.257
0.851;95.019;0.663;rock;-3.007;0.0771;0.921;0.0491;56;1/01/2002;0;0;328.155;0.0992
0.385;174.167;0.258;rock;-8.143;0.0802;0.174;0.033;66;9/02/2010;0;0;420.488.333.333.333;0.0527
0.779;99.999;0.787;rock;-3.559;0.0623;0.978;0.0391;58;1/01/2002;0;1;3.42;0.0215
0.794;101.143;0.773;rock;-4.954;0.113;0.907;0.0326;55;16/03/2010;0.000354;0;4.41;0.527
0.898;162.058;0.527;rock;-3.624;0.0686;0.462;0.0367;48;16/03/2010;0;0;529.378.333.333.333;0.027
0.773;115.995;0.786;rock;-5.042;0.103;0.573;0.0288;28;26/10/2012;2.57e-06;1;4.398;0.152
0.726;147.883;0.647;rock;-6.761;0.15;0.514;0.0289;27;26/10/2012;5.11e-06;1;486.445;0.159
0.715;84.098;0.487;rock;-4.417;0.195;0.638;0.0519;68;1/01/2002;0;1;396.888.333.333.333;0.294
0.52;124.082;0.426;rock;-7.981;0.142;0.306;0.0395;16;1999;0.86;1;590.288.333.333.333;0.17
0.313;132.899;0.273;rock;-11.784;0.163;0.0399;0.0455;31;8/03/1999;0.0922;0;177.522.166.666.667;0.11
0.694;139.019;0.727;world;-10.218;0.0977;0.236;0.064;14;20/09/2024;0.118;1;448.333.333.333.333;0.0639
0.486;94.993;0.701;world;-9.322;0.426;0.0391;0.0324;17;14/11/2017;0.0779;1;365.283.333.333.333;0.00319
0.871;108.028;0.867;world;-3.851;0.0499;0.467;0.243;28;12/05/2023;0.0282;0;377.778.333.333.333;0.00213
0.802;96.015;0.729;world;-6.346;0.0905;0.705;0.179;12;13/11/2020;4.42e-06;1;388.628.333.333.333;0.0924
0.878;119.963;0.825;world;-3.356;0.122;0.53;0.185;35;15/10/2021;2.42e-05;1;299.245;0.0657
0.917;120.006;0.85;world;-4.932;0.239;0.798;0.0803;16;16/08/2022;0.000101;1;337.326.666.666.667;0.138
0.821;100.061;0.58;world;-6.599;0.177;0.648;0.0415;13;30/12/2019;8.71e-05;0;303.906.666.666.667;0.00315
